"passer_player_name","szn","posteam","epa_db","cpoe"
"B.Mayfield",2018,"CLE",0.0450449558858142,"0.02846511"
"C.Wentz",2018,"PHI",0.112190157876031,"0.06644103"
"J.Rosen",2018,"ARI",-0.333693737675137,"-0.07075649"
"B.Osweiler",2018,"MIA",-0.0222772416477046,"0.01501093"
"J.Winston",2018,"TB",0.115987644758325,"0.05010593"
"C.Beathard",2018,"SF",-0.1248881352034,"-0.0462165"
"C.Kessler",2018,"JAX",-0.270496447463416,"0.002418012"
"J.Driskel",2018,"CIN",-0.102903431389497,"-0.0359124"
"N.Mullens",2018,"SF",0.132069044758977,"0.006010834"
"J.McCown",2018,"NYJ",-0.286648984562939,"-0.08346022"
"J.Johnson",2018,"WAS",-0.126582824639162,NA
"A.Rodgers",2019,"GB",0.0774461172497117,"0.00168676"
"M.Trubisky",2019,"CHI",-0.0487531788064517,"0.003027589"
"C.Wentz",2019,"PHI",0.0633338209036755,"0.01359655"
"J.Allen",2019,"BUF",-0.0460200201387394,"-0.02440475"
"J.Goff",2019,"LA",0.106505864183281,"-0.003003533"
"C.Keenum",2019,"WAS",-0.0338908767198762,"0.01098404"
"S.Darnold",2019,"NYJ",-0.0173304622377881,"-0.003793137"
"M.Ryan",2019,"ATL",0.0989095922114118,"0.03285631"
"K.Cousins",2019,"MIN",0.204981117530592,"0.05933425"
"L.Jackson",2019,"BAL",0.32921725121628,"0.03906594"
"R.Fitzpatrick",2019,"MIA",0.0129195419897713,"0.005303731"
"J.Rosen",2019,"MIA",-0.386202493659089,"-0.09270172"
"P.Mahomes",2019,"KC",0.266151872714722,"0.03560912"
"N.Foles",2019,"JAX",-0.0927206502636213,"0.04264476"
"G.Minshew",2019,"JAX",0.00492398882842984,"0.004887981"
"B.Mayfield",2019,"CLE",-0.0488323928258029,"-0.03163117"
"M.Mariota",2019,"TEN",0.0101572164225868,"-0.0362085"
"J.Brissett",2019,"IND",0.0314997977726562,"-0.01997268"
"P.Rivers",2019,"LAC",0.122626848687527,"0.0443088"
"A.Dalton",2019,"CIN",-0.0148623740750657,"-0.02786037"
"R.Wilson",2019,"SEA",0.104628860413645,"0.05213734"
"J.Winston",2019,"TB",0.0819225993965123,"0.01351634"
"J.Garoppolo",2019,"SF",0.188002236489132,"0.04170979"
"D.Prescott",2019,"DAL",0.210512939700534,"0.03712661"
"E.Manning",2019,"NYG",0.0108530672725736,"-0.003041814"
"D.Jones",2019,"NYG",-0.0914965589494441,"-0.01125854"
"M.Stafford",2019,"DET",0.256485553228338,"0.04770512"
"K.Murray",2019,"ARI",0.0179310598784977,"0.01378525"
"T.Brady",2019,"NE",0.0549765042860919,"-0.02894898"
"D.Watson",2019,"HOU",0.136911797058572,"0.05793267"
"D.Brees",2019,"NO",0.309591149954604,"0.1058503"
"D.Carr",2019,"OAK",0.158200111360873,"0.06289163"
"J.Flacco",2019,"DEN",-0.0545938603095592,"0.01000619"
"M.Rudolph",2019,"PIT",-0.0602001179810977,"-0.008869245"
"T.Bridgewater",2019,"NO",0.170481492349095,"0.02191133"
"K.Allen",2019,"CAR",-0.0331430588621652,"-0.002955826"
"D.Haskins",2019,"WAS",-0.218647087178824,"-0.03421693"
"D.Hodges",2019,"PIT",-0.106130144328675,"-0.007752525"
"R.Tannehill",2019,"TEN",0.221761861066383,"0.1004403"
"G.Minshew II",2019,"JAX",-0.00244087838072779,"-0.06368928"
"J.Driskel",2019,"DET",-0.0734434995974863,"-0.02818729"
"D.Blough",2019,"DET",-0.168554467143,"-0.07722913"
"D.Lock",2019,"DEN",0.0709838623163497,"-0.003559217"
